author,comment,sentiment,timestamp,like_count,tipe_produk,brand,segment,release_date
@Ravaeezel22,"Alhamdulilah bisa kebeli juga, kepengen* banget kemarin😭",Positive,2024-11-13T19:34:53Z,0,Vivo V40,Vivo,Mid-Range,24-Aug
@alfiyahalfiyah4893,"Baru beli warna purple 6,7",Positive,2024-11-13T00:48:08Z,0,Vivo V40,Vivo,Mid-Range,24-Aug
@ans_sweet,"""ak nonton ini masi pakek Vivo y12s semoga tahun depan bs beli Vivo keluaran terbaru. Aamiin... Cape sm hp ini 😅""",Positive,2024-11-10T23:57:56Z,1,Vivo V40,Vivo,Mid-Range,24-Aug
@tiwdinda,Alhamdulillah nonton pake HP vivo v40❤,Positive,2024-11-10T15:03:23Z,0,Vivo V40,Vivo,Mid-Range,24-Aug
@ditsupernayr4491,mohon doa bulan ini insyaallah kebeli 😍,Positive,2024-11-10T03:47:58Z,0,Vivo V40,Vivo,Mid-Range,24-Aug
@Chaaaaalll_YT,"Gw Masi Vivo12, tapi tetap bersyukur semoga nanti ke beli nih hp dan kalian juga aamiin allahumma aamiin",Positive,2024-11-07T17:56:41Z,0,Vivo V40,Vivo,Mid-Range,24-Aug
@WijayantiMita,"Oke thanks reviewnya, gue dah beli 😂",Positive,2024-11-06T16:30:46Z,0,Vivo V40,Vivo,Mid-Range,24-Aug
@kangmasdeso629,"""Dari awal coba pakai VIVO V15 dan update pakai VIVO V21 dan sekarang alhamdullilah bisa update lagi ke VIVO V40 begitu cintanya saya ke produk vivo entah kenapa hati jatuh ke VIVO dan semua HP nya masih ada dan masih awet semua 😀 terima kasih bang david buat riview nya tetep semangat 🎉🎉🎉""",Positive,2024-11-06T05:53:34Z,2,Vivo V40,Vivo,Mid-Range,24-Aug
@Hidenseek_,Aku user vivo dr jaman V5 awet bgt sampe 4th pindah ke oppo ga nyampe setahun ganti lagi ke vivo V21 sampe skrg udh mau 4th masih awet dan fiturnya masih bagus bgt. Merk lain ada yg spek nya bagus dan murah ga tau knp ga minat😂,Positive,2024-11-05T21:20:48Z,0,Vivo V40,Vivo,Mid-Range,24-Aug
@mdp8365,"Setelah mantengin gadgetin dan jagat review, akhirnya 2 hari lalu kebeli jg v40 12/512, walau perjuangan bgt nyarinya krn di daerah q susah yg 12/512, sekalinya ada yg V40 lite.. Syukur dpt di slh 1 counter ternama, itupun yg di pusatnya.. Kameranya gila, biar blm mandi ttp bsa syantek 😄😄 Jdi demen jeprat jepret biar msh muka bantal atau blm make up 😄😄",Positive,2024-11-05T02:55:01Z,0,Vivo V40,Vivo,Mid-Range,24-Aug
@rismamustika2129,Alhamdulillah aku udah bisa beliin buat suami aku 🥰,Positive,2024-11-02T18:55:57Z,0,Vivo V40,Vivo,Mid-Range,24-Aug
@azoyulia8193,Bismillah semoga bisa diakhir tahun ganti baru dri V5s loncat ke V40 .,Positive,2024-10-31T01:21:50Z,0,Vivo V40,Vivo,Mid-Range,24-Aug
@afaturbo3772,"DUAL SPEAKER YA ALLAH AKHIRNYA VIVO V SERIES REALISASIKAN KELUHAN VIVO LOVERS SELAMA 10TAHUN LEBIH... GITU DONG MELEEEK JGN PEEELIIIIT, HP MID TO HIGH RANGE ALIS MAHAL MASA MONO SPEAKER... 2024 NOH BOS. GOOD JOB GADGETIN AND VIVO !!!",Positive,2024-10-30T00:01:44Z,0,Vivo V40,Vivo,Mid-Range,24-Aug
@JohanGame-y9m,Vivo v40 layak diajak tanding dgn iphone 15 pro max..... Dr segi kamera dan video....apakah iphone menang byk????? Sy rasa no.......,Positive,2024-10-29T09:37:22Z,0,Vivo V40,Vivo,Mid-Range,24-Aug
@Rantika-b8j,Bismilah Nabung dulu Semoga ada rezeki buat beli hp vivo v40,Positive,2024-10-27T03:42:00Z,0,Vivo V40,Vivo,Mid-Range,24-Aug
@ulpahape,yg gua rasa vivo tahan pakai barengan di cas ngga panas 😂 klo samsung ngga tahan,Positive,2024-10-26T22:38:32Z,0,Vivo V40,Vivo,Mid-Range,24-Aug
@AAFajar13,Bolak balik nonton ni vivo v40 semoga bisa kebeli tahun ini,Positive,2024-10-23T17:57:19Z,0,Vivo V40,Vivo,Mid-Range,24-Aug
@cepu9331,Bismillahirrahmanirrahim semoga tahun depan bisa kebeli ni hp Vivo V40 5g,Positive,2024-10-23T14:17:10Z,0,Vivo V40,Vivo,Mid-Range,24-Aug
@Auroracantik20,"dari dulu emang suka vivo sih terutama V series , 6tahun pake V series gk pernah ganti tapi pernah jatuh dari atas motor dilempar adik ke tembok Alhamdulillah masih aman aman aja",Positive,2024-10-21T16:55:39Z,0,Vivo V40,Vivo,Mid-Range,24-Aug
@ainiaazhizha7648,Fix beli 😊,Positive,2024-10-20T11:50:01Z,0,Vivo V40,Vivo,Mid-Range,24-Aug
@stifenh6710,"""Beli V20 2019, sd sekarang masih oke banget... Tunggu momentum discount saya beli V40 ini deh""",Positive,2024-10-13T01:07:06Z,0,Vivo V40,Vivo,Mid-Range,24-Aug
@me_i91,Asikk nih udah stereo kalo Tuker Tambah Sama V30 5G yg 12/512 kira2 nambah brp ya ? 😂,Positive,2024-10-12T07:40:33Z,0,Vivo V40,Vivo,Mid-Range,24-Aug
@Nailla84,"pingin beli, belom keturutan... jangan² ada vivo new lagi😢",Positive,2024-10-11T07:42:51Z,0,Vivo V40,Vivo,Mid-Range,24-Aug
@bandingkan9252,"Hari ini check out vivo v40 harga 5,280. Semoga baguss... Gara gara tadi hp kebanting langsung lcdnya mati separo",Positive,2024-10-10T14:48:17Z,0,Vivo V40,Vivo,Mid-Range,24-Aug
@TejaPutriSolihan,Gue udah beli hp vivo v40 selama 3 hari. Gak nyesel sama sekali,Positive,2024-10-10T08:51:48Z,2,Vivo V40,Vivo,Mid-Range,24-Aug
@imannurhakim2554,Alhamdulillah baru kebeli hari ini v40 smga yang lain banyak rezekinya bisa kebeli hp baru Aamiin,Positive,2024-10-09T16:28:51Z,9,Vivo V40,Vivo,Mid-Range,24-Aug
@heriajahgarage2889,Otewe jual V30e beli V40 plus kredivo 😂😂,Positive,2024-10-07T18:05:59Z,1,Vivo V40,Vivo,Mid-Range,24-Aug
@Defriyon_990,Mau hp Vivo v40 5G😢🎉❤😊,Positive,2024-10-06T01:01:49Z,0,Vivo V40,Vivo,Mid-Range,24-Aug
@CindyFatika-y7t,Gk jdi beli oppo reno 12. Fix yk ini sj sih,Positive,2024-10-04T04:11:06Z,0,Vivo V40,Vivo,Mid-Range,24-Aug
@nocomment1832,Nonton video ini dgn vivo V40 5G. Gk nyesel keluarin 7jt 🤝 Enak d pegang jg..,Positive,2024-10-03T13:05:40Z,1,Vivo V40,Vivo,Mid-Range,24-Aug
@DzakiyyahKiya,Sy baru banget beli vivo v40 5G,Positive,2024-10-03T08:19:35Z,0,Vivo V40,Vivo,Mid-Range,24-Aug
@afadifadi1885,Nah kan vivo kameranya jd yg paling no 1 pake Zeiss... Pd g percaya seh... Kmrn kmrn kan nulis soal HP saya tetep ungguli vivo.. HP lain cupu.. 🤣🤣🤣 selain kamera kelebihan nya nambah,Positive,2024-10-02T15:54:08Z,0,Vivo V40,Vivo,Mid-Range,24-Aug
@PutraHutama23,Nonton ini pakai V27.. semoga kebeli V40 ini🥹,Positive,2024-10-02T14:32:09Z,0,Vivo V40,Vivo,Mid-Range,24-Aug
