author,comment,sentiment,timestamp,like_count,tipe_produk,brand,segment,release_date
@azrulxkiss-shot,"GK ada Nfc nya,GK ada nfc nya,GK ADA NFC NYA...",Negative,2024-03-21T07:18:52Z,2,Realme 12 5G,Realme,Mid-Range,24-Feb
@nephyputera8054,Ko gw merinding yah lihat kamera bekakangnya 😮,Negative,2024-03-21T07:06:01Z,0,Realme 12 5G,Realme,Mid-Range,24-Feb
@teranoise,Bezelnya Di tahun 2024 aja kalah sama redmi note 10 pro produk 2021,Negative,2024-03-21T07:05:59Z,5,Realme 12 5G,Realme,Mid-Range,24-Feb
@noegraha2505,Layar masih IPS 🥲,Negative,2024-03-21T06:35:05Z,0,Realme 12 5G,Realme,Mid-Range,24-Feb
@storyanaksekolah2,"3,6 jutaan 🤔",Negative,2024-03-21T05:52:14Z,1,Realme 12 5G,Realme,Mid-Range,24-Feb
@MrGylangap,Gimmick ghost touch. Cukup sekali kejebak bbk groups,Negative,2024-03-21T05:13:26Z,1,Realme 12 5G,Realme,Mid-Range,24-Feb
@syarifblitzbiruu4198,"Ciri khas realme itu bezel masih tebel aja ya, ketinggalan jauh sama lawannya.",Negative,2024-03-21T04:34:27Z,0,Realme 12 5G,Realme,Mid-Range,24-Feb
@rokajisu,Yaelah cuma gimmick software doang kirain bakalan ada tombol khusus di kiri wkwk,Negative,2024-03-21T04:19:46Z,20,Realme 12 5G,Realme,Mid-Range,24-Feb
@bf_you,fitur gimmick gk si😂,Negative,2024-03-21T04:04:41Z,1,Realme 12 5G,Realme,Mid-Range,24-Feb
@IhsanSantun,Luar.biasa semut mewah lagi.,Neutral,2024-10-13T14:33:15Z,0,Realme 12 5G,Realme,Mid-Range,24-Feb
@SupraXKPH,"Orang2 kok pada masalahin Bezel ya, kek pada lebay gitu 😂😂😂",Neutral,2024-10-02T08:22:58Z,0,Realme 12 5G,Realme,Mid-Range,24-Feb
@diashere875,apakah layar sudah proteksi gorilla glass atau merek lain??,Neutral,2024-09-14T08:01:15Z,0,Realme 12 5G,Realme,Mid-Range,24-Feb
@firmanmuhh9397,Bang buat game bola PES efootball smooth ga?,Neutral,2024-06-25T14:37:58Z,0,Realme 12 5G,Realme,Mid-Range,24-Feb
@maysaroh3381,Bang kalo realme 12plus kok gak ada yaa,Neutral,2024-05-17T13:17:35Z,0,Realme 12 5G,Realme,Mid-Range,24-Feb
@soupwae1281,Dapat update sampai android berapa ya?,Neutral,2024-05-10T14:08:49Z,0,Realme 12 5G,Realme,Mid-Range,24-Feb
@hanifcikal8955,Kalo dibandingan Ama realme 12+ 5g nya lebeh workid yg mana bg,Neutral,2024-05-08T04:05:02Z,1,Realme 12 5G,Realme,Mid-Range,24-Feb
@rejabbilaisyah6682,uda tahan percikan air blm?,Neutral,2024-04-30T07:58:11Z,0,Realme 12 5G,Realme,Mid-Range,24-Feb
@adjimahesa88,Realme 12 4G gak ada kah??,Neutral,2024-03-26T20:59:42Z,0,Realme 12 5G,Realme,Mid-Range,24-Feb
@lutfichakimofficial,Oalah sama SOC nya,Neutral,2024-03-24T08:06:19Z,0,Realme 12 5G,Realme,Mid-Range,24-Feb
@YarsnNad,Haduh harigini 3jtan berdagu 😢,Neutral,2024-03-22T08:04:11Z,0,Realme 12 5G,Realme,Mid-Range,24-Feb
@farhanhaiquel1803,Ada slot sd card ga,Neutral,2024-03-22T05:58:20Z,1,Realme 12 5G,Realme,Mid-Range,24-Feb
@jokerian2412,"Liat skor Antutu, kyknya mirip2 G99 yak?",Neutral,2024-03-22T05:50:13Z,0,Realme 12 5G,Realme,Mid-Range,24-Feb
@amarsahid810,Update android nya berapa kali bang ?,Neutral,2024-03-21T22:31:21Z,0,Realme 12 5G,Realme,Mid-Range,24-Feb
@memerandomcollection,Cas baterai dari 0% sampai 100% butuh waktu brapa lama kak ?,Neutral,2024-03-21T04:38:30Z,1,Realme 12 5G,Realme,Mid-Range,24-Feb
@masyatuzumaki,"Redmi dan infinix memang keren...tapi syg pada keok di batreinya krna tempat servis hp pasienya kebanyakan dari merek xiaomi...samsung,oppo,vivo dan realme untuk ketahanan msih tetap mantap buat jangka pangjang.",Positive,2024-04-25T04:17:44Z,5,Realme 12 5G,Realme,Mid-Range,24-Feb
@ekadiasputramahendra4056,Masih prefer ke realme 12+ 5G 😁,Positive,2024-03-21T10:24:38Z,2,Realme 12 5G,Realme,Mid-Range,24-Feb
