author,comment,sentiment,timestamp,like_count,tipe_produk,brand,segment,release_date
@va5544,"Halo guys Saya pengguna Samsung Flagship dari dulu, rencana beli Samsung S24 Ultra tp masih ragu, katanya sering panas dan sekarang ada masalah green line atau garis hijau di LCD, mohon bantuan donk, saya ada kepikiran beli Vivo yg X100 Pro atau yang Ultra, mau tanya nih abang2 semua di Vivo ini apa bisa multi layar nya , dan buat kerja mana yg enak antara samsung dan vivo,krn saya jarang make camera nya, dr review mas Gadgetin kan lebih bnyk ngomongin kamera.. info nya donk abang sekalian",Positive,2024-10-12T00:04:40Z,0,Vivo X100 Pro,Vivo,Flagship,2024
@idgan6081,"Mending langsung beli x100 biasa atau nambah banyak buat beli x100 pro? Gw ngincer kameranya sih, mau nanya aja, perbedaan kamera x100 sama x100 pro itu jauh biasa atau jauh banget?",Positive,2024-10-08T10:53:46Z,0,Vivo X100 Pro,Vivo,Flagship,2024
@geydp8373,Otw beli di China Vivo x100 pro cuma 600 an usd 🎉,Positive,2024-10-07T18:47:25Z,0,Vivo X100 Pro,Vivo,Flagship,2024
@kevinjuan9493,Gila udh setahun sejak launching gw masih blm nemu yg lebih ok dari X100 pro yg masuk indo 😂 Samsung Iphone ga niat ngeluarin produk cuma tambahin Artificial Intelligence lucu-lucuan. Kayaknya pesaing terdekat cuma Xiaomi tapi overall masih menang X100 pro sih kl gw,Positive,2024-10-07T02:55:27Z,1,Vivo X100 Pro,Vivo,Flagship,2024
@mevianwii5001,"Plisss Vivo tuh bagus banget, apalagi service centernya, bnr2 bagussss polllll,, byk bgt garansi",Positive,2024-10-06T13:55:43Z,0,Vivo X100 Pro,Vivo,Flagship,2024
@BaraAmponababaulu-gh2mm,Mending x100 ini dripada s24,Positive,2024-10-05T18:58:28Z,0,Vivo X100 Pro,Vivo,Flagship,2024
@MuhamadfaisalZahid,kamera vivo ini emg gacorr sih wkwkw,Positive,2024-10-02T22:20:42Z,0,Vivo X100 Pro,Vivo,Flagship,2024
@Sapujagad-f5r,"pengguna vivo v25 aja sdh puas dng hasil foto, dan performanya. apalagi x100 pro.",Positive,2024-09-30T13:17:19Z,0,Vivo X100 Pro,Vivo,Flagship,2024
@probowasiso9576,kren vivo,Positive,2024-09-24T04:00:00Z,0,Vivo X100 Pro,Vivo,Flagship,2024
@arkansaid282,ini yang w suka sih kalo hp flagship keluar nya minimal 2 tahun sekali biar kesan eksklusif nya kerasa engga tiap tahun keluar harus gitu si,Positive,2024-09-20T06:25:03Z,0,Vivo X100 Pro,Vivo,Flagship,2024
@kelvin_ekay,Kemarin sempet dilema mau updgrade hp apa... Alhamdulillah gegara nonton review ini jd mantep dan beli vivo X100 Pro... Hasil kameranya emg segila itu... Keren bgt...,Positive,2024-09-16T14:49:42Z,0,Vivo X100 Pro,Vivo,Flagship,2024
@naa0900,puingin bgt bang david tp harga nya tu loh yang buat sakit pinggul...😊😊😊,Positive,2024-09-15T06:21:17Z,0,Vivo X100 Pro,Vivo,Flagship,2024
@glamshinepusatkendari490,bagus banget pas di zoom 🗿,Positive,2024-09-08T21:50:26Z,0,Vivo X100 Pro,Vivo,Flagship,2024
@linggasetthamaheswara7046,"Yang bikin ngiler sama hp ini adalah kualitas video portrait cinematicnya sih, keren banget. Fotonya juga jelas keren. Semoga suatu saat bisa punya (tentu setelah harganya turun wkwk)",Positive,2024-09-08T07:12:19Z,0,Vivo X100 Pro,Vivo,Flagship,2024
@tntaja679,"SAYA KECEWA!! REVIEW JUJUR!! saya pake vivo series X, sudah beli hampir satu tahun, kena GARIS HIJAU dilayar!! saya tanya ke counter hp biasa buat service kena di 2.5JUTA!! saya coba bawa ke service VIVO RESMI apakah bisa dibantu??? ternyata itu layar sama tulang nya diganti, saya liat biaya penangan di struk nya total 2,1 JUTA!! dan saya ga ngeluarin DUIT speserpun, malah di kasih cassing tambahan hehe.... HEBATnya lagi si CS bilang ""ini garansi 1 tahun mau habis, KAMI tambah GARANSI nya jadi 4 tahun khusus X series"" mana ada di hp lain kaya gini !? JADI SAYA KECEWA KALAU GA BELI LAGI X SERIES TERBARU DARI VIVO!!. terima kasih",Positive,2024-09-06T03:12:22Z,0,Vivo X100 Pro,Vivo,Flagship,2024
@sundaprabu,Kamera nya 😮😮😮 gawattt anjirrr S24 Ultra kaya nya gak se detail itu ya?,Positive,2024-09-06T02:17:12Z,0,Vivo X100 Pro,Vivo,Flagship,2024
@WirawanPujiRamadhan,"Gaaa nyesel ni hp, ga paham lagi sama kameranya. tertarik karena bang david foto jam tangan dan bilang zoom 10x hahaha.",Positive,2024-09-05T16:53:08Z,0,Vivo X100 Pro,Vivo,Flagship,2024
@malaikachannels2561,"Dari semua video yg sy tonton, Ternyata kamera Samsung s23 ultra dan s24 ultra masih kalah dibanding Vivo x100 ini. Mulai dari detail, Zoom, maupun mode Night.",Positive,2024-09-05T02:41:39Z,0,Vivo X100 Pro,Vivo,Flagship,2024
@AristoKineas,Kapan ya gw bisa beli Nih hp Vivo X100 Pro,Positive,2024-09-03T10:42:08Z,0,Vivo X100 Pro,Vivo,Flagship,2024
@EmyrSyahputraPrakasa,Gw akui memang dari dulu vivo memang rajanya kamera setelah iphone,Positive,2024-09-01T02:08:33Z,0,Vivo X100 Pro,Vivo,Flagship,2024
@larregaming,"""Dimensity di HP Lain😹🤡🔥 Dimensity di Vivo🌬💧❄""",Positive,2024-08-29T09:22:42Z,4,Vivo X100 Pro,Vivo,Flagship,2024
@ranggadhika2192,Zeiss dah pasti bagus,Positive,2024-08-23T22:37:30Z,0,Vivo X100 Pro,Vivo,Flagship,2024
@squaal1983,Samsung s24 kalah sama vivo x100 pro 😭,Positive,2024-08-21T14:07:57Z,0,Vivo X100 Pro,Vivo,Flagship,2024
@TriExynos,okey ayo nabung buat vivo ini😭,Positive,2024-08-21T13:22:18Z,1,Vivo X100 Pro,Vivo,Flagship,2024
@jeongwoopark13,"Semoga bisa upgrade dari X80 ke X100, syukur2 bisa ke Pro nya.",Positive,2024-08-20T17:56:47Z,0,Vivo X100 Pro,Vivo,Flagship,2024
@hendraborneo3889,jujur flagship android vivo x100 sama xiaomi 14 sih yang jadi jagoan gw. semoga bisa kebeli salah satunya aamiin,Positive,2024-08-20T05:19:43Z,0,Vivo X100 Pro,Vivo,Flagship,2024
@riskyfirmansyah3544,"""Nonton ini pake vivo x100 pro.. Trimakasih bang David sudah bisa jadi referensi. Tadi nya mau ambil s24 ultra. Tapi setelah di pikir2 saya memutuskan untuk ambil x100 pro""",Positive,2024-08-19T15:54:32Z,0,Vivo X100 Pro,Vivo,Flagship,2024
@rickies4782,"Pake x80 baru kena lightsaber, bawa ke service center langsung ganti nunggu sejam. Yg di ganti sekalian frame nya, langsung jadi hp baru lagi. Terbaik emang pelayanan nya dan ga ribet. Dapat hardcase bawaan pula.",Positive,2024-08-14T20:21:22Z,0,Vivo X100 Pro,Vivo,Flagship,2024
@HK-710,"Nganga gue nnton zoom 10x to zoom 1x nya,, gila banget asli",Positive,2024-08-13T23:43:46Z,0,Vivo X100 Pro,Vivo,Flagship,2024
@muhammadzyakifirmansyah6505,Sofware vivo GG parahh si,Positive,2024-08-13T19:12:10Z,0,Vivo X100 Pro,Vivo,Flagship,2024
@fadillahfaridl2847,😂emang gk salah gw beli HP vivo dari dulu,Positive,2024-08-10T19:36:05Z,0,Vivo X100 Pro,Vivo,Flagship,2024
@dhpproduction2015,"""gw pengguna 15P but vivo camera is next level 🔥""",Positive,2024-08-08T14:55:02Z,0,Vivo X100 Pro,Vivo,Flagship,2024
@Tooer7191,kalah kamera nya I-Phone masih bagusan vivo x100,Positive,2024-08-07T23:54:00Z,0,Vivo X100 Pro,Vivo,Flagship,2024
@iksyasyarif,Ha0r gil4.. semoga gua bisa beli..,Positive,2024-08-06T11:51:11Z,1,Vivo X100 Pro,Vivo,Flagship,2024
@eelmastone,Gila nih hp paket komplit boba jauh2 dlu 😂,Positive,2024-08-05T23:11:57Z,0,Vivo X100 Pro,Vivo,Flagship,2024
@alifmaulana7431,"Barusan beli hape ini, semoga awet 😁",Positive,2024-08-05T15:07:26Z,0,Vivo X100 Pro,Vivo,Flagship,2024
@pekumaarimby8897,Mantaaaaap,Positive,2024-08-03T20:12:24Z,0,Vivo X100 Pro,Vivo,Flagship,2024
@abunawas1306,bro handphone sudah mulai menyaingi kamera pro,Positive,2024-08-03T11:43:57Z,0,Vivo X100 Pro,Vivo,Flagship,2024
@kangstatus3830,Bang jual ke saya bang😊😊,Positive,2024-08-01T00:43:32Z,0,Vivo X100 Pro,Vivo,Flagship,2024
@dimasbuntaran9925,Gacorrrr D 9300,Positive,2024-07-29T23:23:58Z,0,Vivo X100 Pro,Vivo,Flagship,2024
@Nurkholifah-i8n,"Asli keren ini hp, sy sedang pakai x100 pro u komen ini",Positive,2024-07-28T08:49:06Z,0,Vivo X100 Pro,Vivo,Flagship,2024
@CVRAHAYUSEJAHTERABERSAMARSB,"yang jawab ip masih lebih baik untuk sosmed,berarti anda belum beneran nyoba hp hp flagship android kaya gini",Positive,2024-07-27T15:11:27Z,0,Vivo X100 Pro,Vivo,Flagship,2024
@sluckycling5089,dari 2015 selali nonton rifiu lu bang,Positive,2024-07-27T12:44:37Z,4,Vivo X100 Pro,Vivo,Flagship,2024
@iyus_sugirman,"""Sebagai user Android dan I phone, awal2 mau beli HP vivo di bilangin ama istri.. Jangan beli brand yg gk jelas. Eh akhirnya berani buat coba. Sebenernya hp vivo bagus. Tpi yg kalian beli seri apa dlu. Jgnkan seri x ya, hp vivo v27 saya aja di adu ama ip 13 istri saya .. Bagusan kamera vivo jauh.. Ampe pas fto2. Blg bagusan pake ini. Ampe nanya ini hp apa emg bgtu.. Jd gk enak ama bini wkwkwk""",Positive,2024-07-22T14:03:48Z,1,Vivo X100 Pro,Vivo,Flagship,2024
@MuhammadRahman-si3qj,satu aja saya mau bilang kalau huawei xiaomi paling susah mau guna google tapi kalau vivo atau oppo set tiongkok paling gampang installasi google 👍🏻👍🏻👍🏻,Positive,2024-07-22T13:26:41Z,4,Vivo X100 Pro,Vivo,Flagship,2024
@alkautsar3886,"gils keren parah ini vivo, samsung ayo lah berinovasi lagi, bosen nih",Positive,2024-07-21T03:45:02Z,0,Vivo X100 Pro,Vivo,Flagship,2024
@bimaagustian2801,Keunggulan HP Vivo dibanding dengan brand android lain yaitu Mesin nya lebih adem tidak cepat Panas🎉,Positive,2024-07-17T09:36:40Z,0,Vivo X100 Pro,Vivo,Flagship,2024
@SeptianBayuNugraha,"Puji Tuhan udah terbeli, zoom nya bisa buat ngintip2 orang 🤣🤣🤣🤣",Positive,2024-07-16T09:01:08Z,0,Vivo X100 Pro,Vivo,Flagship,2024
@Jazzy2020-xe4em,edannn vivo🔥,Positive,2024-07-15T20:25:13Z,1,Vivo X100 Pro,Vivo,Flagship,2024
@imboy754,Allahuma soli alla Muhammad semoga bisa kebeli dan upgrade dr vivo v21 ke X100 pro 🤲😇😇,Positive,2024-07-15T05:48:01Z,0,Vivo X100 Pro,Vivo,Flagship,2024
@etiputriyani269,Udah kebeli vivoX100 pro🎉 weeh zoom detail,Positive,2024-07-14T19:24:17Z,3,Vivo X100 Pro,Vivo,Flagship,2024
@muhammad1232,Lebih baik beli Vivo X100 pro dari pada beli Asus ROG phone yang sering bermasalah dengan IC RAM dan IC power,Positive,2024-07-14T05:17:49Z,0,Vivo X100 Pro,Vivo,Flagship,2024
@NarayaniSena-jf8sc,vivo vivo oh vivo,Positive,2024-07-13T21:14:49Z,0,Vivo X100 Pro,Vivo,Flagship,2024
@doyok2557,bener2 surga,Positive,2024-07-12T18:29:32Z,0,Vivo X100 Pro,Vivo,Flagship,2024
@Indiartproject,Stabil jg ternyata😢,Positive,2024-07-12T01:58:41Z,0,Vivo X100 Pro,Vivo,Flagship,2024
@fajrulazhar3695,"system cooling di vivo nih ga kaleng2, jawara, gue jamin samsung/xiaomi/bahkan ipon dikelas yg sama pasti ga bakal sedingin ini 😅",Positive,2024-07-09T18:32:56Z,0,Vivo X100 Pro,Vivo,Flagship,2024
@daniel_doank,Tukar tmbh dg x80 2th lgi.. yg gw suka dr vivo sc nya bner2 trbaek.. x70 gw dulu kena lightbsaber ke sc di ganti gratis tis,Positive,2024-07-04T17:48:04Z,0,Vivo X100 Pro,Vivo,Flagship,2024
@bachanproject6164,Kagumm banget liatnyaa wuufff,Positive,2024-07-04T07:07:21Z,0,Vivo X100 Pro,Vivo,Flagship,2024
@raffisandifawwazi_tkro3886,"""Punya saya vivo v11pro sudah 6thn lalu dari thn 2018 sampai saat ini 2014 blom ada masalah di vivo v11pro. Kwalitas Kamera tetap jernih. Saya dulu sbelum membeli hp. Saya liat di tetangga sebelah tukang beli hp rusak. Hanya merek vivo aja yang 1ato 2 rusak. Yang merek lain buanyak.😅😅😅😅""",Positive,2024-07-03T19:17:16Z,0,Vivo X100 Pro,Vivo,Flagship,2024
