author,comment,sentiment,timestamp,like_count,tipe_produk,brand,segment,release_date
@nurabdulah601,Skip dah,Neutral,2024-07-11T12:39:31Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
@rinaldi400,Jadi inget tahun 2019 gaji pertama beli hp asus zenfone max pro m1,Neutral,2024-07-09T07:32:22Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
@gmcsultanahmad2053,"masih menunggu Snapdragon 8 Gen 8 di Review,baru beli 🤭",Neutral,2024-07-09T04:11:58Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
@mbahmarijan789,bisa di unlock bootloader gak?,Neutral,2024-07-08T08:01:26Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
@Lintaslaskar,Okay,Neutral,2024-07-08T07:19:19Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
@juanda.maulana,"""Asus dan lenovo , kayaky memang bukan spesialis handphone mainstream.. Khusus laptop dan pc aja sudah""",Neutral,2024-07-07T08:42:51Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
@padhang.jingglang,apa mungkin keluarnya yg ultra seperti ROG jadi pancingan naikin yg zenfone 9/10 yg minimalis?,Neutral,2024-07-05T03:46:03Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
@dhikarung1167,"Yg paling bikin males pake asus tuh apa coba..? ""SERVICE CENTER NYA"" yak...",Neutral,2024-07-03T20:14:04Z,1,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
@sadisaah4777,Zenfone 11 biasa ga ada tah?,Neutral,2024-07-03T13:28:33Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
@narunaru8560,Kira kira bakal ada yg berani pake Xenon flash gak yah kedepannya ??,Neutral,2024-07-02T18:35:45Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
@artoriasabysswalker5133,flip kamera kapan comeback?,Neutral,2024-07-02T07:34:52Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
@harickbams,Hp idola pd masanya,Neutral,2024-07-02T06:50:42Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
@mfirdausdf,Padahal sebenernya banyak lho peminat hp compact..,Neutral,2024-07-01T13:54:30Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
@juxusrg8350,Mirip asus vivobook😂,Neutral,2024-07-01T08:41:32Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
@ronaldsarangati2201,Kalo zenfone 11 ultra sama iqoo 12 keren mana ya?,Neutral,2024-07-01T02:31:03Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
@junaidijuna9699,nice,Neutral,2024-06-30T18:25:25Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
@ulatbulu259,"""Udah seminggu make Zenfone 11 ultra. Performa game sadis, speaker sadis, kamera sadis. Ngetik inipun pakai Zenfone 11 ultra. Sangat puas""",Positive,2024-11-01T17:23:55Z,1,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
@robbyprastowo7785,dari 12 mini pindah ke zenfone 11 ultra. sangat tidak menyesal meskipun mungkin umurnya pendek karena cuma dapet 2 taun apdet,Positive,2024-09-08T10:50:20Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
@bambanghermanto5965,Asus Zenfone hp paling awet punya saya pro m1 sampe 5 tahun,Positive,2024-08-15T07:57:33Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
@Jonatdhan,Semoga kebeli tahun tahun ini??,Positive,2024-08-11T07:48:21Z,1,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
@hartonohr85,Asus terbaik,Positive,2024-07-27T01:51:30Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
@FatamorganaFree,Cuma bisa nonton,Positive,2024-07-26T03:51:56Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
@dennymarhendroputro7187,"Gw komen pake zenfone max pro m1 dulu rekomendasi dr david gadetin, udh pake 6 tahun g rewel, cuman ganti batrei 1 kali, badak emg hp ini",Positive,2024-07-26T01:05:54Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
@winshter620,Cuman sy gk pny budget aja. Sy demen bgt asus versi compact,Positive,2024-07-22T06:51:34Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
@DediRojalih,Keren asli bang hasil vidionya,Positive,2024-07-09T12:02:35Z,2,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
@VebryAMD,"Sejak masiih bujang sampe punya anak 1, masih setia dgn ASUS.",Positive,2024-07-07T14:17:09Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
@wiftamaulana6091,"Mantap juga tuh ??, kebetulan saya ini maniaknya Asus Zenfone. Terlebih, Hp Asus yang baterai terkuat.",Positive,2024-07-03T13:54:39Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
@PrakosoKoko,"Andai asus main lagi di mid range, gw suka os nya cuy android murni ?? tapi ntah kenapa ditinggalkan padahal penikmat mu banyak di Indonesia bahkan dunia",Positive,2024-07-03T04:10:32Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
@Yayanhandrio,Wah Mantap hp nya dan Bagus Sekali,Positive,2024-07-02T19:45:53Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
@Yayanhandrio,Keren itu Hape nya bos ku,Positive,2024-07-02T19:40:18Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
@Natureboy-w1e,"Good joob asus, pertahankan utk kita2 kelas up",Positive,2024-07-01T11:10:43Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
@ronaldsarangati2201,Coba dulu hp zenfone 11 ultra dengan chipset snapdragon 8 gen 3. Asus jga hrs ikutin tren zaman hp flagship. Hp nya desain mirip2 rog 8. Utk game 11 ultra ga kalah.dengan rog 8. Desain nya keren. 11 ultra.mgkn mau ikut bersaing dengan samsung.dan iphone...siapa yg tau hasil.kedepan dari asus zenfone 11 ultra mgkn bsa laku di pasaran,Positive,2024-07-01T02:29:33Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
@AnggaWahyu-dd6nb,Saya sebagai pengguna Asus lama karena dulu jual beli hp bekas/seken dari zaman nya asus zenonfe 2 sampai zenfone 6 saya pakai.asus emang mantap.ya walaupun dulu ada jga kasus matot,Positive,2024-07-01T00:51:02Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
@AnggaWahyu-dd6nb,Asus keren,Positive,2024-07-01T00:49:31Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
@seconddchannel521,menarik,Positive,2024-07-01T00:24:53Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
@anangtarchandra1330,Asus bagus. 🙏😇,Positive,2024-06-30T20:53:22Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
@AriPangestu-li6qs,Love,Positive,2024-06-30T19:39:05Z,0,ASUS Zenfone 11 Ultra,ASUS,Flagship,2024
