author;comment;sentiment;timestamp;like_count;tipe_produk;brand;segment;release_date
@vasudevmenon2496;Mereka bisa saja mengganti nama seri A menjadi 9. Saya suka desain kamera bar yang ada sekarang;positif;2024-10-29T04:21:28Z;4;Pixel 9a;Google;Mid-Range;Jul-05
@Bakedeggplant-y5h;Saya benci sudut melengkung. Saya berusaha menjauh dari desain iPhone. Tapi Google malah ingin MENIRU ITU!!!!! Kembalikan sudut kotaknya!!!!;negatif;2024-10-28T17:51:29Z;3;Pixel 9a;Google;Mid-Range;Jul-05
@MdmKamen;Maret 2025? Terlalu lama untuk menunggu;negatif;2024-10-27T16:43:47Z;3;Pixel 9a;Google;Mid-Range;Jul-05
@I-Need-A-New-Hobby4186;Tidak bohong, untuk sekali ini desainnya tidak terlihat bagus ??;negatif;2024-10-27T13:35:05Z;2;Pixel 9a;Google;Mid-Range;Jul-05
@FreshThit;Tunggu.. LTPO? ????;netral;2024-10-26T17:46:46Z;5;Pixel 9a;Google;Mid-Range;2025
@tomatenbrotmitmozzerella;Saya benci fakta bahwa kamera bar legendaris sudah hilang ??;negatif;2024-10-26T11:29:38Z;17;Pixel 9a;Google;Mid-Range;2025
@gautamnaik8812;Mari kita jujur, ini terlihat seperti barang lama dari 6 tahun lalu. Bezel-nya akan tetap menjadi faktor jelek untuk tidak membeli ponselnya. Pixel 7a terasa jauh lebih baik jika kita mempertimbangkan bezel. Lebih baik menghabiskan sedikit lebih banyak dan membeli Pixel 9 saat tawaran spesial. Pixel 8 harganya sangat murah bulan lalu, begitu juga harga Pixel 9 nanti akan turun.;negatif;2024-10-26T08:29:12Z;2;Pixel 9a;Google;Mid-Range;2025
@anyarasan8529;Lebih baik dari iPhone 16;positif;2024-10-22T12:18:28Z;2;Pixel 9a;Google;Mid-Range;2025
@arman.zibrooz;Nikmati Android murni dengan Pixel 9 ??????;positif;2024-10-21T14:52:42Z;1;Pixel 9a;Google;Mid-Range;2025
@levil4012;Saya suka tampilannya;positif;2024-10-19T19:11:41Z;13;Pixel 9a;Google;Mid-Range;2025
@owenpotter1638;Apakah tampilannya akan seperti ini yang dihasilkan AI?;netral;2024-10-19T18:33:29Z;3;Pixel 9a;Google;Mid-Range;2025
@FCm-tq2ho;Menarik!!;positif;2024-10-18T15:16:59Z;1;Pixel 9a;Google;Mid-Range;2025
@MLDMimou-cv3dg;Wow, ini akan menjadi desain Pixel Google terbaik untuk semua;positif;2024-10-17T17:34:57Z;33;Pixel 9a;Google;Mid-Range;2025
@jadekirsten9205;Bagian belakang terlihat sangat rapi tanpa bump yang besar;positif;2024-10-17T02:30:54Z;79;Pixel 9a;Google;Mid-Range;2025
@paulhill1379;Tampilannya bagus ??;positif;2024-10-15T17:21:42Z;15;Pixel 9a;Google;Mid-Range;2025
