author;comment;sentiment;timestamp;like_count;tipe_produk;brand;segment;release_date
@sumi227;Kenapa orang membenci layar melengkung? Itu elegan, lebih sulit dibuat, terasa lebih premium di tangan, tampak tanpa bezel, lebih mudah digenggam dan sangat imersif. Redmi Note 14 Pro+ punya baterai 6400mAh? Itu benar-benar mengubah hidup;positif;2024-10-11T03:49:01Z;0;Redmi Note 14 Series;Xiaomi;Mid-Range;Jul-05
@demsmongalam5449;Apakah layarnya tidak terlalu melengkung?;negatif;2024-10-10T12:04:01Z;0;Redmi Note 14 Series;Xiaomi;Mid-Range;Jul-05
@MnMPryoBanana;Sejujurnya itu cantik. Sayangnya prosessornya buruk;negatif;2024-10-05T13:03:05Z;0;Redmi Note 14 Series;Xiaomi;Mid-Range;Jul-05
@muhammadfirdausabalim2038;Masih lebih baik dari Realme 13 Pro+ yang masih menggunakan Snapdragon 7s Gen 2 tapi harga dinaikkan, lol.. lebih baik beli Note 14 Pro+ ini dengan Snapdragon 7s Gen 3.. setidaknya 15 persen lebih baik performanya;positif;2024-10-02T08:47:10Z;0;Redmi Note 14 Series;Xiaomi;Mid-Range;Jul-05
@robbstarkwinterfell;Layar bagus, tapi prosessor tidak;negatif;2024-10-01T17:04:03Z;0;Redmi Note 14 Series;Xiaomi;Mid-Range;Jul-05
@TrevorSandi;Tekstur Pro terlihat mirip dengan Huawei P60 Pro;netral;2024-10-01T11:06:40Z;0;Redmi Note 14 Series;Xiaomi;Mid-Range;Jul-05
@whitelotus5538;Jadi bagaimana ponsel ini lebih baik dari 13 Pro+?;netral;2024-10-01T00:05:14Z;0;Redmi Note 14 Series;Xiaomi;Mid-Range;Jul-05
@fasol1998;Mereka telah menghilangkan jack audio. Dulu, ponsel Redmi Note adalah satu-satunya yang memiliki perangkat keras yang relatif decent dan jack. Sekarang mereka kehilangan itu. Headphone Bluetooth pergi ke neraka bersama ponsel tanpa jack.;negatif;2024-09-29T22:48:40Z;0;Redmi Note 14 Series;Xiaomi;Mid-Range;Jul-05
@GabiRuta;Redmi Pro Plus ini benar-benar menakjubkan. Saya akan membeli satu jika ponsel ini datang ke Eropa.;positif;2024-09-29T17:42:05Z;0;Redmi Note 14 Series;Xiaomi;Mid-Range;Jul-05
@krishnasingh-jn6zz;Saudara, apakah kamu yakin mereka akan mengganti kamera mengganti kedua 50 MP ke 200 MP karena saya mengunjungi situsmu saya rasa tidak begitu ???????;negatif;2024-09-29T14:22:39Z;0;Redmi Note 14 Series;Xiaomi;Mid-Range;Jul-05
@sivaraman7235;Apakah ini punya blaster bawaan???;netral;2024-09-29T11:51:10Z;0;Redmi Note 14 Series;Xiaomi;Mid-Range;Jul-05
@sleepy9817;Jangan luncurkan secara global, desainnya terlalu buruk, orang akan memilih Moto;negatif;2024-09-29T01:41:46Z;1;Redmi Note 14 Series;Xiaomi;Mid-Range;Jul-05
@riskyrahman534;67 watt????????;negatif;2024-09-29T01:26:04Z;0;Redmi Note 14 Series;Xiaomi;Mid-Range;Jul-05
@leobeats47;Kenapa Redmi jadi bodoh?;negatif;2024-09-28T23:59:32Z;0;Redmi Note 14 Series;Xiaomi;Mid-Range;Jul-05
@777kiya;Layar melengkung itu seperti supermodel�cantik dan perawatannya tinggi! Saya memperlakukan ponsel saya seperti raja, menghindari jatuh dan remah-remah seperti ninja. ???? Hidup panjang layar melengkung saya!;positif;2024-09-28T22:42:00Z;6;Redmi Note 14 Series;Xiaomi;Mid-Range;Jul-05
@Kiss_MyAss;Tepi melengkung adalah fitur kedua yang paling bodoh dan tidak berguna! Pilih LAYAR DATAR dan TURUNKAN HARGA untuk menguntungkan konsumen! Apa desain PALING BODOH sepanjang masa? NOTCH APPLE! ?? Notch itu tidak hanya konyol dan bodoh, itu adalah cacat desain, praktis dan fungsional! Siapa yang mau bayar lebih untuk layar besar, hanya untuk mendapatkan satu dengan notch yang menghalangi gambar, lebih parah lagi, dokumen?! Penyembah Apple yang delusional, saya kira!?? Saya rasa sebagian besar pengguna hanya akan menyembunyikan notch dalam bar hitam untuk penggunaan sehari-hari, artinya mereka melihat layar yang lebih kecil daripada yang mereka bayar! Apple belum keluar dari delusi notch mereka dengan iPhone 16! Itu menegaskan kekalahan Apple dalam kompetisi inovasi ponsel karena mereka keras kepala bertahan dengan layar kecil saat pembuat ponsel Cina memproduksi ponsel dengan layar besar namun praktis dan nyaman untuk dipegang dan digunakan!;negatif;2024-09-28T21:48:30Z;0;Redmi Note 14 Series;Xiaomi;Mid-Range;Jul-05
@sergioberlusconi4840;13 Pro Plus memiliki 120w, bagaimana itu, penurunan?;negatif;2024-09-28T20:35:28Z;0;Redmi Note 14 Series;Xiaomi;Mid-Range;Jul-05
@tfkdandsvkc;Mereka perlu tim Tecno untuk proses desain;negatif;2024-09-28T19:14:58Z;1;Redmi Note 14 Series;Xiaomi;Mid-Range;Jul-05
@patrickjane880;Berapa pembaruan OS?;netral;2024-09-28T17:12:30Z;0;Redmi Note 14 Series;Xiaomi;Mid-Range;Jul-05
@ut9006;Saya tidak suka layar waterfall dan desainnya! Saya lebih suka Redmi 13 Pro;negatif;2024-09-28T13:04:48Z;0;Redmi Note 14 Series;Xiaomi;Mid-Range;Jul-05
@MdAbdullaAlMamun-op7tl;Redmi Note 14 Pro Plus Berapa kali bisa zoom?;netral;2024-09-28T12:02:56Z;0;Redmi Note 14 Series;Xiaomi;Mid-Range;Jul-05
@SamsungA-vc7jl;Saya lebih suka Nokia 1202;negatif;2024-09-28T12:01:55Z;0;Redmi Note 14 Series;Xiaomi;Mid-Range;Jul-05
@babekasadli;TIDAK WORTH IT HARGANYA!;negatif;2024-09-28T09:18:45Z;0;Redmi Note 14 Series;Xiaomi;Mid-Range;Jul-05
@CodenameD-v9n;Wow mereka menghapus jack headphone. Hidup benar-benar sucks;negatif;2024-09-28T08:20:57Z;0;Redmi Note 14 Series;Xiaomi;Mid-Range;Jul-05
@leonardolingga;Saya suka desain ini lebih baik daripada 14T dan 14T Pro;positif;2024-09-28T07:53:48Z;0;Redmi Note 14 Series;Xiaomi;Mid-Range;Jul-05
@syarulramzie;Desain kamera sangat jelek ??;negatif;2024-09-28T06:53:29Z;0;Redmi Note 14 Series;Xiaomi;Mid-Range;Jul-05
@ohahmad8443;Benjolan kamera menjijikkan;negatif;2024-09-28T06:12:05Z;0;Redmi Note 14 Series;Xiaomi;Mid-Range;Jul-05
@sunilnathani3924;"Saya rasa orang India sekarang tidak terlalu penasaran dengan ""seri Note"" Xiaomi.
- karena banyak perusahaan meluncurkan ponsel baru setiap bulan.
- Tahun ini, 2024, semua ponsel akan menggunakan ""Android 14"".";negatif;2024-09-28T05:01:55Z;4;Redmi Note 14 Series;Xiaomi;Mid-Range;2025
@naveenbhambore;Dan kisaran harga di India untuk barang ini adalah 30k+ untuk OS sampah ini dan optimisasinya ???? dan tidak ada sensor kedekatan fisik.;negatif;2024-09-28T03:49:54Z;0;Redmi Note 14 Series;Xiaomi;Mid-Range;2025
@amirnaim3675;Jika Pro kehilangan jack, Redmi Turbo 3 sepertinya pilihan yang lebih baik. Memiliki prosesor lebih baik, hampir sama hardware kamera, pengisian daya lebih cepat dan harganya hampir sama karena harga sedikit turun;negatif;2024-09-28T03:34:51Z;0;Redmi Note 14 Series;Xiaomi;Mid-Range;2025
@mythsjb;Layar melengkung oke, saya tidak tahu modul kameranya tidak bagus.;negatif;2024-09-28T03:27:10Z;0;Redmi Note 14 Series;Xiaomi;Mid-Range;2025
@googlekullancs564;Sampah.;negatif;2024-09-28T01:14:53Z;0;Redmi Note 14 Series;Xiaomi;Mid-Range;2025
@MichaelTerry-y6r;Apakah kamera 50MP lebih baik daripada kamera 108MP Note 13 atau 200MP 13 Pro? ??;netral;2024-09-28T00:59:36Z;0;Redmi Note 14 Series;Xiaomi;Mid-Range;2025
@yasubetealmalditorobotsshi1053;Apakah keduanya mendukung Dolby Vision?;netral;2024-09-27T22:50:47Z;1;Redmi Note 14 Series;Xiaomi;Mid-Range;2025
@SouravBoss08-xo1ix;Tidak ada jack headphone di kelas menengah, serius?;negatif;2024-09-27T21:04:26Z;0;Redmi Note 14 Series;Xiaomi;Mid-Range;2025
@RobAndrews18;Saya menggunakan Redmi Note 12 Pro+. Saya tertarik dengan yang baru ini.;positif;2024-09-27T20:47:21Z;0;Redmi Note 14 Series;Xiaomi;Mid-Range;2025
@ForeverVirat18;Redmi Note 14 Pro+, peningkatan yang sangat baik. Saya suka.;positif;2024-09-27T20:34:39Z;0;Redmi Note 14 Series;Xiaomi;Mid-Range;2025
@MrKrueger88;Layar melengkung ???????????? tidak, terima kasih... Mereka mudah tergores, pecah, silau, dan lebih sulit dilindungi.;negatif;2024-09-27T20:21:00Z;4;Redmi Note 14 Series;Xiaomi;Mid-Range;2025
@scifiordie;Spesifikasi mematikan dengan harga 260 euro semoga tidak jauh lebih mahal di EU.;positif;2024-09-27T19:27:39Z;0;Redmi Note 14 Series;Xiaomi;Mid-Range;2025
@wilczan1;Jack 3.5 mm???;netral;2024-09-27T18:41:07Z;1;Redmi Note 14 Series;Xiaomi;Mid-Range;2025
@Bakynsailmawnai;Saya dulunya penggemar Redmi Note, tapi sekarang tidak lagi. Desainnya terlihat bodoh dan jelek, juga terlihat seperti Xiaomi mencoba meniru Realme. Saya bukan penggemar Realme. Saya benci Redmi Note sekarang, saya mencintai ponsel saya Redmi Note 10 Pro.;negatif;2024-09-27T18:21:31Z;7;Redmi Note 14 Series;Xiaomi;Mid-Range;2025
@KS-xb1xr;Apakah ponsel ini memiliki jack audio?;netral;2024-09-27T18:11:27Z;5;Redmi Note 14 Series;Xiaomi;Mid-Range;2025
@aakkii2123;Jack 3.5 mm dihilangkan. Ditolak.;negatif;2024-09-27T17:48:20Z;2;Redmi Note 14 Series;Xiaomi;Mid-Range;2025
@mropiece;Mengapa mereka masih menggunakan resolusi 8MP untuk ultrawide mereka?;negatif;2024-09-27T17:44:44Z;3;Redmi Note 14 Series;Xiaomi;Mid-Range;2025
@notforyou1083;Apakah mereka akan dirilis secara global?;netral;2024-09-27T17:32:38Z;0;Redmi Note 14 Series;Xiaomi;Mid-Range;2025
@fonezone8701;Terlihat jelek.;negatif;2024-09-27T16:44:17Z;0;Redmi Note 14 Series;Xiaomi;Mid-Range;2025
@Bemoon11;Saya tidak sabar memiliki ponsel ini ??? Pro atau Pro+ cinta ? India.;positif;2024-09-27T16:41:02Z;0;Redmi Note 14 Series;Xiaomi;Mid-Range;2025
@gamingshift7876;Pro Plus, rangkanya logam atau plastik?;netral;2024-09-27T15:54:11Z;0;Redmi Note 14 Series;Xiaomi;Mid-Range;2025
@amirnaim3675;Apakah versi Pro masih memiliki jack audio?;netral;2024-09-27T15:53:08Z;4;Redmi Note 14 Series;Xiaomi;Mid-Range;2025
@????-?3?;Sampah.;negatif;2024-09-27T15:36:06Z;3;Redmi Note 14 Series;Xiaomi;Mid-Range;2025
@Stes200;Bisakah saya membelinya dari Yunani?;netral;2024-09-27T15:34:09Z;0;Redmi Note 14 Series;Xiaomi;Mid-Range;2025
@Minhaj443;Ponsel Redmi memiliki banyak bug dan masalah. Kita perlu menyelesaikannya. Setelah pembaruan, kami menghadapi banyak masalah seperti masalah kamera, terkadang ponsel tiba-tiba mati. Dan banyak masalah lainnya. Tolong selesaikan masalah ini ??. Cinta dari Bangladesh ?;negatif;2024-09-27T15:07:33Z;11;Redmi Note 14 Series;Xiaomi;Mid-Range;2025
@Bebo1265;Mana yang lebih baik Xiaomi 14T atau Note 14 Pro Plus?;netral;2024-09-27T15:06:19Z;0;Redmi Note 14 Series;Xiaomi;Mid-Range;2025
@BabyBoyy2023;Apakah Note Pro Plus kali ini memiliki tampilan selalu aktif yang sesungguhnya?;netral;2024-09-27T14:54:35Z;1;Redmi Note 14 Series;Xiaomi;Mid-Range;2025
@BN-bs1kj;Layar melengkung.;negatif;2024-09-27T14:50:44Z;0;Redmi Note 14 Series;Xiaomi;Mid-Range;2025
@WildlifeinHindi;Apa yang terjadi dengan Mi? Di mana desain unik mereka? Apa ini, Xiaomi yang terhormat?;negatif;2024-09-27T14:42:19Z;3;Redmi Note 14 Series;Xiaomi;Mid-Range;2025
@danielteye1015;Pengisi daya diturunkan kualitasnya.;negatif;2024-09-27T14:07:09Z;0;Redmi Note 14 Series;Xiaomi;Mid-Range;2025
@sanjivchaudhary-c5d;Layar melengkung ????;negatif;2024-09-27T13:55:19Z;0;Redmi Note 14 Series;Xiaomi;Mid-Range;2025
@Othmane.FETTAKA;Bingkai ini logam atau plastik?;netral;2024-09-27T13:21:06Z;0;Redmi Note 14 Series;Xiaomi;Mid-Range;2025
@ValtCOD;Saya lebih suka Poco F6 saya ??;negatif;2024-09-27T13:19:16Z;2;Redmi Note 14 Series;Xiaomi;Mid-Range;2025
@searklarak;Apakah Anda merekomendasikan ini daripada Iqoo Z9 Turbo+ yang juga dirilis pada waktu yang sama?;netral;2024-09-27T13:13:25Z;0;Redmi Note 14 Series;Xiaomi;Mid-Range;2025
@saqlain0911;REDMI kehilangan daya tariknya ?? Seri Redmi sekarang tidak melakukan perubahan mencolok seperti yang dilakukan pada saat Note 5 hingga Note 9.;negatif;2024-09-27T12:56:16Z;25;Redmi Note 14 Series;Xiaomi;Mid-Range;2025
@shadow.....66;Desain kedua ponsel ini sangat jelek ????????????????;negatif;2024-09-27T12:44:58Z;43;Redmi Note 14 Series;Xiaomi;Mid-Range;2025
@daviddavidoff2515;Honor ingin desainnya kembali ????;negatif;2024-09-27T12:22:00Z;0;Redmi Note 14 Series;Xiaomi;Mid-Range;2025
@Leo7279;Ulasan kamera, tolong ??;netral;2024-09-27T11:49:17Z;1;Redmi Note 14 Series;Xiaomi;Mid-Range;2025
@notchipotle;Terlihat seperti Iqoo.;netral;2024-09-27T11:18:42Z;0;Redmi Note 14 Series;Xiaomi;Mid-Range;2025
@gibonzproject9710;Tidak ada refresh rate adaptif berarti baterai sampah, jadi tidak masalah meskipun 10.000 mAh.;negatif;2024-09-27T11:07:13Z;0;Redmi Note 14 Series;Xiaomi;Mid-Range;2025
@mouhmed767;0:21 Jika Anda ingin ponsel yang tahan lama, penting memiliki prosesor yang bagus. Sayangnya, ponsel ini tidak memenuhi persyaratan itu.;negatif;2024-09-27T08:56:42Z;20;Redmi Note 14 Series;Xiaomi;Mid-Range;2025
@lancergt1000;Tapi bagaimana ini dibandingkan dengan seri Xiaomi 14T?;netral;2024-09-27T08:44:32Z;0;Redmi Note 14 Series;Xiaomi;Mid-Range;2025
@eNLiL547;Ah ya. Siklus layar melengkung yang tak ada habisnya. Omong kosong.;negatif;2024-09-27T08:44:12Z;1;Redmi Note 14 Series;Xiaomi;Mid-Range;2025
@venukrithish007;Betapa mengecewakan. Saya ingat sejak Note 3, seri ini adalah pilihan utama bagi pembeli dengan anggaran terbatas. Sejak Note 11, ini menjadi kekecewaan besar.;negatif;2024-09-27T08:35:10Z;0;Redmi Note 14 Series;Xiaomi;Mid-Range;2025
@SlimQuan_zw;Saya suka layar melengkung, ya, kami memang ada.;positif;2024-09-27T08:30:32Z;146;Redmi Note 14 Series;Xiaomi;Mid-Range;2025
@SpongeBob_circle_pants;Saya pikir seharusnya memiliki layar datar dan 7 Gen 3 daripada 7s Gen 3. Itu akan memberikan nilai lebih baik untuk uang, dan tidak akan terlalu mahal bagi Xiaomi karena panel datar lebih murah untuk diproduksi sehingga uang yang dihemat dapat digunakan untuk membeli 7 Gen 3.;netral;2024-09-27T08:29:42Z;1;Redmi Note 14 Series;Xiaomi;Mid-Range;2025
@joeylorenzo1778;5 hal yang saya tidak suka ??! 1. Layar kecil 2. Layar terlalu kecil 3. Layar kecil 4. Layar membosankan 5. Saya masih membenci layar ini, tetap 6,67 ??;negatif;2024-09-27T08:25:36Z;3;Redmi Note 14 Series;Xiaomi;Mid-Range;2025
@mokisan;Jika saya tidak salah, Note Pro Plus memiliki IP69 dan bukan IP68+.;netral;2024-09-27T08:22:46Z;31;Redmi Note 14 Series;Xiaomi;Mid-Range;2025
@nyantunaung30;Note 14 Pro adalah penurunan besar dari Note 13 Pro.;negatif;2024-09-27T08:19:43Z;12;Redmi Note 14 Series;Xiaomi;Mid-Range;2025
@vkAwesomee;Tidak suka layar melengkung.;negatif;2024-09-27T08:15:25Z;4;Redmi Note 14 Series;Xiaomi;Mid-Range;2025
@noumeg7782;Saya jelas lebih suka Note 13 Pro 5G saya.;negatif;2024-09-27T08:15:14Z;28;Redmi Note 14 Series;Xiaomi;Mid-Range;2025
