author,comment,sentiment,timestamp,like_count,tipe_produk,brand,segment,release_date
@edybaskorobaskoro9660,Frame dropnya kok keliatan parah gitu ? Jauh sama si ZTE vita 40,Negative,2024-02-29T18:19:10Z,0,Tecno Spark 20C,Tecno,Entry-Level,24-Jan
@zeptazefanya7743,Minusnya pakai Tecno spark 20c nonton lewat samping ga keliataan.,Negative,2024-02-23T03:34:22Z,2,Tecno Spark 20C,Tecno,Entry-Level,24-Jan
@hazanahatisulung274,Mending infinix smart 8 chipset lebih ngebut daripada chipset g36 lemot parah,Negative,2024-02-16T00:42:27Z,2,Tecno Spark 20C,Tecno,Entry-Level,24-Jan
@Yesika-pc4id,Baru beli lancar sih bagus murah kamera jernih tpi nangkap jaringan agak ngeleg,Positive,2024-06-10T22:23:27Z,2,Tecno Spark 20C,Tecno,Entry-Level,24-Jan
@alka_12345,Buat wa sosmed YouTubeban kayanya oke.. ngegame jarang,Positive,2024-06-10T07:21:34Z,0,Tecno Spark 20C,Tecno,Entry-Level,24-Jan
@Rizalll-ru8tt,Akuu makek Tecno 20c NII Alhamdulillah lancar etah kedepannya,Positive,2024-04-23T16:21:32Z,4,Tecno Spark 20C,Tecno,Entry-Level,24-Jan
@nopellondong4184,kuat nangkap jaringan kh,Positive,2024-04-19T23:48:27Z,1,Tecno Spark 20C,Tecno,Entry-Level,24-Jan
@ghoibcahaya7,keren,Positive,2024-04-11T06:06:11Z,1,Tecno Spark 20C,Tecno,Entry-Level,24-Jan
@sandikurniadi2649,Bisa buat jangka panjang ga bg?,Positive,2024-04-05T12:36:28Z,2,Tecno Spark 20C,Tecno,Entry-Level,24-Jan
@SudarjaOglex-r3v,Top number one 👍👍👍,Positive,2024-04-02T13:29:22Z,0,Tecno Spark 20C,Tecno,Entry-Level,24-Jan
@wongkhamfung74,"intinya ponsel ini LAYAK,,,buat kerja harian normal kan,,,,tertarik sih,,,thx atas ulasannya,,,Minn,,,,,,,Sukses ya😊",Positive,2024-04-02T08:55:50Z,3,Tecno Spark 20C,Tecno,Entry-Level,24-Jan
@IffanRiffa,Waw gw main GTA San pake Tecno spark 20c,Positive,2024-11-15T11:30:14Z,0,Tecno Spark 20C,Tecno,Entry-Level,24-Jan
@azrielpranaja8695,Sebenarnya soal harga semua hp transholding itu sudah wajar dan jujur karena merk belum seterkenal brand raksasa lainnya kalau brand raksasa lainnya menurut ku untuk harga sangat overprice padahal suku cadang pembuatan smartphone tidak mungkin semahal itu contohnya iPhone semua karena soal pamor brand aja,Positive,2024-11-14T06:45:05Z,0,Tecno Spark 20C,Tecno,Entry-Level,24-Jan
@WahyuuSaputra-c9x,Punya saya tecno spark 20c dah 2 tahun aman aja gk ngeleg kaya yg di konten bilang minus jelek,Positive,2024-11-05T15:12:50Z,0,Tecno Spark 20C,Tecno,Entry-Level,24-Jan
@Danish-o4w,Nonton pake tecno 20c😅,Positive,2024-11-05T12:09:25Z,0,Tecno Spark 20C,Tecno,Entry-Level,24-Jan
@zaenalmut2307,Buat jangka panjangbbagus gk ya?,Positive,2024-10-07T12:19:17Z,0,Tecno Spark 20C,Tecno,Entry-Level,24-Jan
@sdrja7309,top.... murah meriah👍👍👍,Positive,2024-09-09T07:29:08Z,0,Tecno Spark 20C,Tecno,Entry-Level,24-Jan
@MbakJawa-q2v,Nonton pakai tecno baru beli kemaren😂,Positive,2024-09-06T04:25:14Z,1,Tecno Spark 20C,Tecno,Entry-Level,24-Jan
@joesundanese6994,Otw kredit nih hp 😂,Positive,2024-08-14T11:32:57Z,0,Tecno Spark 20C,Tecno,Entry-Level,24-Jan
@bizar5561,Baru saja beli mi😂,Positive,2024-07-20T00:17:12Z,0,Tecno Spark 20C,Tecno,Entry-Level,24-Jan
@Satria.Ari15,baru mau beli ni hp bulan depan .buat gantiin redmi note 8 yang udh mulai tua 😁,Positive,2024-06-20T11:01:09Z,0,Tecno Spark 20C,Tecno,Entry-Level,24-Jan
@wonkserang1325,"""alhamdulillah di kasih rejeki buat beli ni smartphone di harga 999rb buat adek... sukses Chanel nya bang....""",Positive,2024-06-20T04:52:26Z,3,Tecno Spark 20C,Tecno,Entry-Level,24-Jan
@Yesika-pc4id,Baru beli 2hari yang lalu semoga awet,Positive,2024-06-12T08:54:59Z,0,Tecno Spark 20C,Tecno,Entry-Level,24-Jan
@meidinarsekar7862,klo buat bapa kayanya udh cukup yaaa,Positive,2024-06-11T10:44:26Z,0,Tecno Spark 20C,Tecno,Entry-Level,24-Jan
@sodikinselinda95,👍,Positive,2024-04-29T05:16:33Z,0,Tecno Spark 20C,Tecno,Entry-Level,24-Jan
@Indra.75,Hp ini sdh bagus kalo tuk pemakaian sederhana...buat gaming dll ya pake logika aja bos hehe...cuma ada pertanyaan dikit ini cepat panas kah?,Positive,2024-04-25T05:15:53Z,7,Tecno Spark 20C,Tecno,Entry-Level,24-Jan
@FarJunior7,Nonton pakai tekno 20c😂,Positive,2024-04-17T13:05:12Z,30,Tecno Spark 20C,Tecno,Entry-Level,24-Jan
@ghoibcahaya7,Tecno terus mengembangkan sayap nya,Positive,2024-04-13T13:00:36Z,0,Tecno Spark 20C,Tecno,Entry-Level,24-Jan
@Raafi286,Makasih bg gk salah nabung buat beli Tecno spark 20c nfc,Positive,2024-04-08T13:00:29Z,2,Tecno Spark 20C,Tecno,Entry-Level,24-Jan
@ahmadhanifgaming5719,Terimakasih Tecno TECNOLOGIES,Positive,2024-03-19T06:38:29Z,3,Tecno Spark 20C,Tecno,Entry-Level,24-Jan
@FarrrHighhh,Liat ini pake tekno spark 20c nfc,Positive,2024-03-18T10:52:30Z,5,Tecno Spark 20C,Tecno,Entry-Level,24-Jan
@Bang_DJ_AnakAsuhanRembulan,"""Hape ini cocok untuk orang yang GA MAU MAIN GAME. Fitur nya udah lengkap banget untuk keseharian chat, scroll sosmed, dan NFC untuk cek Kartu Elektronik. Untuk saya pribadi, sudah memenuhi kebutuhan sebagai daily driver. Pergunakan hape sesuai kebutuhan. Di hape ini, saya cukup instal WA, IG, YT, BCA Mobile, Shoppe, dan GRAB. Untuk main Game, saya beli hape lain yang memang khusus untuk Game dengan chipset kelas atas. Jadi lebih nyaman, ketika main Game pun tidak diganggu dengan adanya panggilan telpon dll.""",Positive,2024-03-02T08:42:43Z,0,Tecno Spark 20C,Tecno,Entry-Level,24-Jan
@sukajujur9053,Tecno dkk semakin mengguncang pasar hp Indonesia,Positive,2024-02-10T13:11:26Z,7,Tecno Spark 20C,Tecno,Entry-Level,24-Jan
