author,comment,sentiment,timestamp,like_count,tipe_produk,brand,segment,release_date
@riorioriorio7775,Ciri khas HP ecek ecek yang kepala adaptornya dijual terpisah😂 tp kualitas Hp nya sih boleh juga,Negative,2024-09-20T06:05:11Z,0,Galaxy A06,Samsung,Entry-Level,24-Nov
@leonardochristian18,Baru beli buat hape ke 2. Tapi kenapa Helio G85 berasa lemot ya mas? Punya ibu saya Galaxy A22 Helio G80 berasa lebih sat set sat set. Sama sama 128gb. Yg A06 punya saya berasa patah patah dan ada loading klo buka aplikasi. Padahal aplikasi juga ga banyak cuma ada sosmed sama wa kantor kerjaan,Negative,2024-09-20T04:58:39Z,0,Galaxy A06,Samsung,Entry-Level,24-Nov
@KardinoTao,Mending infinix smart8 😂,Negative,2024-09-19T04:27:58Z,0,Galaxy A06,Samsung,Entry-Level,24-Nov
@PENGAMAT-f8u,itu lah pentingnya software dalam sbuah smartphone untuk pengoptimalan performa di one ui ff max rata kanan masih dapet 60 fps padahal di miui g85 setara dgn sdm 600 san di miui lag parah mangkanya pantas kalau miui adalah software terburuk,Negative,2024-09-18T10:38:12Z,0,Galaxy A06,Samsung,Entry-Level,24-Nov
@Suwarno-g8q,Apakah hp ini ada compass sensor?,Neutral,2024-11-17T05:16:47Z,0,Galaxy A06,Samsung,Entry-Level,24-Nov
@pebriansyah330,Penyakit Touch nya tersedia?,Neutral,2024-11-15T23:17:59Z,0,Galaxy A06,Samsung,Entry-Level,24-Nov
@SaipulIpul-w2z,Di tokped lumayan minggu kemaren beli 1200 udah dpt bonus charger.,Neutral,2024-11-12T11:50:26Z,0,Galaxy A06,Samsung,Entry-Level,24-Nov
@nuzulaarzety1871,Ada yg ram 8 gak,Neutral,2024-11-11T10:43:11Z,0,Galaxy A06,Samsung,Entry-Level,24-Nov
@muhammadrafid2120,Nungguin yang a06s bag 😂😂😅,Neutral,2024-11-10T13:46:38Z,0,Galaxy A06,Samsung,Entry-Level,24-Nov
@andykurniawan114,samsung A06 bebas iklan gak bang?,Neutral,2024-11-10T02:45:01Z,1,Galaxy A06,Samsung,Entry-Level,24-Nov
@andykurniawan114,"""saran dong bang, ambil yg 4/64 atau 4/128. buat orang tua, soalnya updetnya lumayan 4 tahun jangka panjang?""",Neutral,2024-11-08T17:12:01Z,1,Galaxy A06,Samsung,Entry-Level,24-Nov
@RamanurFadhillah-pz4qr,Bagusan ini atau a05,Neutral,2024-11-07T06:49:06Z,0,Galaxy A06,Samsung,Entry-Level,24-Nov
@irvanbrawijayaxii7248,"""Baru aja beli Masih nyari cara gunain samsung knock""",Neutral,2024-11-05T05:50:07Z,0,Galaxy A06,Samsung,Entry-Level,24-Nov
@melianachandra6933,"Dpt SMS dr samsung ID, skrng A06 Ram 8gb.. Benarkah?",Neutral,2024-11-05T01:58:52Z,0,Galaxy A06,Samsung,Entry-Level,24-Nov
@ryanbagus1008,genahin impact💀💀,Neutral,2024-10-31T20:09:36Z,0,Galaxy A06,Samsung,Entry-Level,24-Nov
@sugengekonugrohonugroho2436,Jd utk update android bs sampai android 16 ya,Neutral,2024-10-30T11:29:01Z,1,Galaxy A06,Samsung,Entry-Level,24-Nov
@svnero5712,penyakit layar sentuh apakah masih ada...????,Neutral,2024-10-28T08:58:01Z,0,Galaxy A06,Samsung,Entry-Level,24-Nov
@MTROFICIALHoegens,"Apakah ada mode game, floting windows ya teman teman",Neutral,2024-10-25T21:54:40Z,0,Galaxy A06,Samsung,Entry-Level,24-Nov
@nurmansyah6693,apa ada nfc nya,Neutral,2024-10-25T12:18:17Z,0,Galaxy A06,Samsung,Entry-Level,24-Nov
@_DanielManurung,Bagusan samsung a06 atau vivo y18 ya?,Neutral,2024-10-23T13:18:09Z,0,Galaxy A06,Samsung,Entry-Level,24-Nov
@RazakSmile_GD,17:55 untuk gw beli ditanggal segitu 😁 jadi dapat charger,Neutral,2024-10-23T07:53:45Z,3,Galaxy A06,Samsung,Entry-Level,24-Nov
@CakpiiCakpii-k8e,Orang tua ku baru beli harga nya kok cuman 1.4 y,Neutral,2024-10-23T06:18:38Z,0,Galaxy A06,Samsung,Entry-Level,24-Nov
@ekhonuralam2929,Barusan lihat di lajada 1.3jt,Neutral,2024-10-22T10:32:37Z,0,Galaxy A06,Samsung,Entry-Level,24-Nov
@mhasan4127,"Kelas ini pilih yg rekom mana, Infinix Samsung Oppo redmi",Neutral,2024-10-20T06:56:08Z,0,Galaxy A06,Samsung,Entry-Level,24-Nov
@saqadaekq,"nunggu 3 bulan ,turun 150-200rb 😂. tinggal sabar nya kita",Neutral,2024-10-20T06:33:15Z,0,Galaxy A06,Samsung,Entry-Level,24-Nov
@humaiyrohmahendy_,Buat ojol rekomen ga?,Neutral,2024-10-20T02:14:08Z,0,Galaxy A06,Samsung,Entry-Level,24-Nov
@JonySusanto-m6t,"Bg, klo terakhir ud ampe A09 lanjut nya jd A brp bg😅",Neutral,2024-10-19T05:41:32Z,0,Galaxy A06,Samsung,Entry-Level,24-Nov
@ancollection8950,Om ada menu multi pengguna nggak,Neutral,2024-10-18T12:35:47Z,0,Galaxy A06,Samsung,Entry-Level,24-Nov
@tasumsuntara4904,"Saya beli di official store Samsung nya dapat potongan harga ram 4/128 GB cmn bayar 1,463jt aja via tokped",Neutral,2024-10-18T02:31:17Z,0,Galaxy A06,Samsung,Entry-Level,24-Nov
@zhaozenpai3860,Maaf untuk ojol gps ny gmn ya gan?,Neutral,2024-10-17T19:22:27Z,0,Galaxy A06,Samsung,Entry-Level,24-Nov
@edysetyawan8671,Harusnya sih 6/128 GB 😮,Neutral,2024-10-17T07:34:03Z,0,Galaxy A06,Samsung,Entry-Level,24-Nov
@TuanZein933,Saran ambil ini atau yg lain untuk harga di bawah 2juta,Neutral,2024-10-16T15:49:48Z,0,Galaxy A06,Samsung,Entry-Level,24-Nov
@Hendra-z5s,Ngicar stereo nya untuk live streaming,Neutral,2024-10-16T14:59:46Z,0,Galaxy A06,Samsung,Entry-Level,24-Nov
@akangflint2534,Anjay c babeh make hp iyeu,Neutral,2024-10-16T06:28:29Z,0,Galaxy A06,Samsung,Entry-Level,24-Nov
@JefriDjami-s5t,Udah dual bas blm ya,Neutral,2024-10-14T07:01:33Z,1,Galaxy A06,Samsung,Entry-Level,24-Nov
@YogaracerRacercafer,Kalo boleh tau samsung a06 ini OS nya berapa. Saolnya buat ngojol 🙏,Neutral,2024-10-13T08:02:41Z,0,Galaxy A06,Samsung,Entry-Level,24-Nov
@rochmahariati7410,apa ada perekam layar bang?,Neutral,2024-10-12T07:00:26Z,0,Galaxy A06,Samsung,Entry-Level,24-Nov
@husnimubarak2970,A01 nyimak,Neutral,2024-10-09T15:29:28Z,0,Galaxy A06,Samsung,Entry-Level,24-Nov
@ekoristiyaningtiyas8007,Ada NFC gak,Neutral,2024-10-08T16:30:38Z,0,Galaxy A06,Samsung,Entry-Level,24-Nov
@luckymohammed1658,Nunggu samsung A06s keluar baru beli 😁,Neutral,2024-10-08T00:25:38Z,0,Galaxy A06,Samsung,Entry-Level,24-Nov
@ArdianPradanaKusuma,Aku masih pake Samsung A11 3+4/32 dari 2021,Neutral,2024-10-06T07:59:06Z,0,Galaxy A06,Samsung,Entry-Level,24-Nov
@kxntolicious,A06s blm ya?,Neutral,2024-10-05T00:10:07Z,0,Galaxy A06,Samsung,Entry-Level,24-Nov
@rhendymxchanel6694,Apakah hp ini ada kw nya,Neutral,2024-10-03T17:48:03Z,0,Galaxy A06,Samsung,Entry-Level,24-Nov
@nrds976,Seperti a10s tapi versi 2024 speknya🗿,Neutral,2024-10-03T09:47:31Z,0,Galaxy A06,Samsung,Entry-Level,24-Nov
@lutfie9516,Yang pake a05 series gimana? ada masalah layar freeze?,Neutral,2024-10-02T15:58:00Z,0,Galaxy A06,Samsung,Entry-Level,24-Nov
@remajagamer,Nonton ini pake A05 😅😊,Neutral,2024-10-02T01:55:57Z,4,Galaxy A06,Samsung,Entry-Level,24-Nov
@IndramayuTVOfficial,Saya baru kemarin checkout samsung A06 ini di shopee... Kira² masih dapat charger nggak ya bang? Soalnya ngga tau kalo itu promo... Saya kira bukan promo🥺,Neutral,2024-10-01T03:55:19Z,1,Galaxy A06,Samsung,Entry-Level,24-Nov
@Bowomgl,Saya Ambil 2. Samsung A.54. Dan Samsung A.05. Mantap❤,Neutral,2024-09-30T16:20:29Z,0,Galaxy A06,Samsung,Entry-Level,24-Nov
@4SLBNW3,Ada rekam layarnya g bang?,Neutral,2024-09-30T01:32:58Z,0,Galaxy A06,Samsung,Entry-Level,24-Nov
@luckmanyo,"Baru beli untuk orang tua karena ada,potongan sampai sama dengan harga retail A05😊. Butuh konfirmasi soal update software itu total 4 tahun dengan 2x upgrade os, atau total 6 tahun dengan 2x upgrade+4tahun software update",Neutral,2024-09-28T21:58:19Z,0,Galaxy A06,Samsung,Entry-Level,24-Nov
@gilabelanja4456,Pertanyaannya baterainya cepat panas ga seperti Samsung A05 yg banyak dicaci maki di group facebook dan input chargingnya benar 25 watt ga atau dibatasi jadi lama ngechargenya?😂,Neutral,2024-09-28T04:12:57Z,0,Galaxy A06,Samsung,Entry-Level,24-Nov
@trisuningsih4314,"eh mau nanya dong , ini emang suara samsung a06 kecil ?",Neutral,2024-09-28T04:02:54Z,0,Galaxy A06,Samsung,Entry-Level,24-Nov
@rinanose1814,"Baru beli kmren dengan harga 1,699 ram5/128",Neutral,2024-09-27T15:38:48Z,0,Galaxy A06,Samsung,Entry-Level,24-Nov
@mochza9800,Memori internal apa bisa di gunakan untuk menambah ram (ram plus)?,Neutral,2024-09-26T23:26:15Z,0,Galaxy A06,Samsung,Entry-Level,24-Nov
@gandungirfanto3636,"Saya baru beli online di official store Samsung, masih barusan dikirim jadi belum saya terima. Pertanyaannya, layarnya sdh ada anti gores atau belum?",Neutral,2024-09-26T15:56:56Z,0,Galaxy A06,Samsung,Entry-Level,24-Nov
@choiyeonbin8072,saya lihat di GSMArena kayaknya sama a05 sama persis. seperti kayak poco c65 sama redmi 13c,Neutral,2024-09-26T09:17:13Z,0,Galaxy A06,Samsung,Entry-Level,24-Nov
@Oz23999,"Buat ojol cocok enggak iya bang,?",Neutral,2024-09-26T09:14:40Z,0,Galaxy A06,Samsung,Entry-Level,24-Nov
@HuHi-m7q,Harga membawa rupa,Neutral,2024-09-24T05:33:44Z,0,Galaxy A06,Samsung,Entry-Level,24-Nov
@bagusprabowo3680,Nggak ada varian S nya bng? A06s ??,Neutral,2024-09-21T10:29:27Z,2,Galaxy A06,Samsung,Entry-Level,24-Nov
@ardiansyahokta6001,Ada kyknya bntr lg yg A06s,Neutral,2024-09-21T09:29:20Z,0,Galaxy A06,Samsung,Entry-Level,24-Nov
@AngghaCahyandharuKurniawan,nunggu yang versi S upgradenya apa aja😂,Neutral,2024-09-20T16:34:19Z,0,Galaxy A06,Samsung,Entry-Level,24-Nov
@servicehpciamis1970,tetep gak baik ngecas di tinggal tidur.,Neutral,2024-09-20T10:04:54Z,0,Galaxy A06,Samsung,Entry-Level,24-Nov
@ndsaputro437,256GB rekomendasi x ya 😁🙏✌️,Neutral,2024-09-20T06:13:52Z,0,Galaxy A06,Samsung,Entry-Level,24-Nov
@purimutia2192,Cocok kayaknya buat ortu utk penggunaan komunikasi dan foto2 pribadi,Positive,2024-11-14T11:57:41Z,0,Galaxy A06,Samsung,Entry-Level,24-Nov
@AjiPoetra-v4c,Kalau untuk keperluan harian sudah cukup wajib beli nich cek out ah😂😂😂,Positive,2024-11-08T05:28:24Z,0,Galaxy A06,Samsung,Entry-Level,24-Nov
@srimualifah4776,Alhamdulillah sudah kebeli...cocok lah buat saya sebagai emak2...gak kawatir lagi mau nyimpen saldo di dompet digital....btw saya dpt adapter dan kartu XL 35gb tp gak ada kabel datanya...,Positive,2024-10-28T04:05:12Z,0,Galaxy A06,Samsung,Entry-Level,24-Nov
@nyimaslia4911,"""Mamaku ku beliin hp ini, seneng bgt katanya, sampe diliat2 terus Alahamdulillah bgt bisa beliin mmama hp😂❤""",Positive,2024-10-26T10:19:35Z,13,Galaxy A06,Samsung,Entry-Level,24-Nov
@omnick69,Bagus untuk mobile banking ini. Data2 aman.,Positive,2024-10-26T09:33:09Z,0,Galaxy A06,Samsung,Entry-Level,24-Nov
@jukiy67,samsung gilaaaa,Positive,2024-10-23T17:35:29Z,0,Galaxy A06,Samsung,Entry-Level,24-Nov
@RazakSmile_GD,Gak nyesel saya beli Samsung A06 😁,Positive,2024-10-23T07:37:15Z,1,Galaxy A06,Samsung,Entry-Level,24-Nov
@niiiaes,Thank u imma buy this one for my mum then wkwk,Positive,2024-10-21T16:45:16Z,0,Galaxy A06,Samsung,Entry-Level,24-Nov
@andrewliyanto,"barusan beli hp ini buat daily driver dan baterainya hemat banget, buat whatsapp dan kerjaan"" ringan recommended banget pokoknya 🥰",Positive,2024-10-20T14:46:55Z,1,Galaxy A06,Samsung,Entry-Level,24-Nov
@AbidJenna-x3h,"""Alhamdulillah komen dan nnton di A06.. Dr skian lama mncoba brbgai merk.. akhir.a ttep samsung yg pling srek walau dg spek seada.a.. tpi jaminan hati tenang #Yang Pasti-Pasti Aja""",Positive,2024-10-20T13:23:22Z,2,Galaxy A06,Samsung,Entry-Level,24-Nov
@BarinEdiSetiawan-q7r,Akhirnya udah kebeli..❤,Positive,2024-10-16T05:24:22Z,0,Galaxy A06,Samsung,Entry-Level,24-Nov
@AdesignArtwork,Aku bru beli Hp ini keren bgus mntap ada sidik jarinya juga mntap lah😊😊❤❤☊😊😊😊,Positive,2024-10-15T04:26:47Z,0,Galaxy A06,Samsung,Entry-Level,24-Nov
@sadidatunnajah910,Nonton ini pakai samsunga06❤,Positive,2024-10-12T17:07:53Z,0,Galaxy A06,Samsung,Entry-Level,24-Nov
@massferdy,"Cocok buat ibu sm bapak saya, yg make hp cuma buat WA sama nyetel lagu2 Ebiet & Koes Plus di youtube 😅",Positive,2024-10-11T07:25:58Z,0,Galaxy A06,Samsung,Entry-Level,24-Nov
@yeremiakristiantoadi2852,"Gw 4 bulan pke A05 puas bnget buat go car, btre tahan lama gps ga pernah ada kendala..",Positive,2024-10-10T03:48:35Z,0,Galaxy A06,Samsung,Entry-Level,24-Nov
@papahmuda8966,"Baru beli tadi buat adek 4/128 harga 1.7 + 100rb buat anti gores depan belakang,total 1.8",Positive,2024-10-07T04:12:08Z,0,Galaxy A06,Samsung,Entry-Level,24-Nov
@TamyMazz,Aku baru aja beli hp ini buat hp kedua. Krn hp iphoneku batreai cpt abis,Positive,2024-10-05T10:47:14Z,1,Galaxy A06,Samsung,Entry-Level,24-Nov
@user-sf1rp7lv3o,Untuk ibu-ibu yang cuman pakai media sosial & kamera untuk sehari-hari oke gak ya? Atau ada saran lain?,Positive,2024-10-03T03:54:28Z,0,Galaxy A06,Samsung,Entry-Level,24-Nov
@bug_on_internet,"Aku baru beli hp ini, Samsung A06 kemarin tanggal 1 oktober. Hargax 1,7 juta. Ram 4/128 ada yg Ram 4/64 hargx 1,5 juta. di paket pembelian dpt charger 25 watt sm kartu XL. klu dri spek blm bisa di andalkan ya, karna sesuai harga. bagusnya dari hp ini designx simple aja. UI nya jg bagus, simple gak awuk-awukan. samsung jg kan tahan lama untuk kualitas jangka panjang, gak ada iklan dan bugnya, jd koneksinya lumayan cpt. Cuman jelekx hp ini cepat hangat gitu pdhal cuman di pake dngr lagu offline sm nonton youtube. Blm sy test main game. Tapi bagus banget kok buat main sosial media.",Positive,2024-10-02T12:47:02Z,0,Galaxy A06,Samsung,Entry-Level,24-Nov
@Rukun_Masdar,Gue pengguna hp SAMSUNG A51 & SAMSUNG A05S A51 butuh buat Kamera & Video nya yang keren A05S butuh buat Game & Ketahanan Batrenya yang awet Pake SAMSUNG emang mantap deh,Positive,2024-10-01T16:48:27Z,0,Galaxy A06,Samsung,Entry-Level,24-Nov
@tasumsuntara4904,"Aku minat beli nih yg 4gb/128gb harga 1,699jt itu harga recommended gak bang",Positive,2024-09-29T10:22:47Z,0,Galaxy A06,Samsung,Entry-Level,24-Nov
@nanangagung7263,"wah manteb sih.. taun kemaren mau beli A05 mikir2, A06 ini kayaknya lebih bikin lega fitur2nya..",Positive,2024-09-29T08:00:44Z,0,Galaxy A06,Samsung,Entry-Level,24-Nov
@asnawiyah227,"Punya saya samsung A10s pemakaian sudah masuk 4 tahun ..Alhamdulilah masih bagus luar dalam❤❤,Pokoke ini ho sanget bermanfaat banget,❤❤❤😊,dan hebat nyq lg hp samsung melindungi konsumen nya dr penipuan 😊",Positive,2024-09-27T09:50:11Z,0,Galaxy A06,Samsung,Entry-Level,24-Nov
@jaejoongkim8139,"8:44 lsg co 4/64 cukup buat gw sbg hp kedua, buat browsing baca komik online, nonton video sama dijadiin mifi😊",Positive,2024-09-22T15:21:30Z,0,Galaxy A06,Samsung,Entry-Level,24-Nov
@TriWidyan,"Alhamdulillah baru aja beli hape ini buat orang tua(ayah. Yg versi 4GB/128GB. Pake fitur 'tukar tambah' di toko ijo jadi harganya cuma 1,2juta. Ayah saya pemakaian hape gak intens. Paling main game sudoku, puzzle, whatsapp, youtube seharian, dan baca novel 😅 jadi hape ini udah cocok dan pas banget.",Positive,2024-09-22T14:52:23Z,0,Galaxy A06,Samsung,Entry-Level,24-Nov
@adidosakahaku4466,Mantap,Positive,2024-09-22T12:39:03Z,11,Galaxy A06,Samsung,Entry-Level,24-Nov
@adidosakahaku4466,Baguuuss banget,Positive,2024-09-22T10:51:34Z,0,Galaxy A06,Samsung,Entry-Level,24-Nov
@muhammadkhairuddinbarbaros501,"untuk software di 1jutaan udah bagus banget sih, kameranya juga udah oke, namun untuk masalah penyimpanan harus mikir 2x sih, soalnya di jaman sekarang sudah susah untuk memanage aplikasi yang udah semakin besar sizenya, jadi ni hp cocoknya buat orang yang gak terlalu sering make hp (orang kantoran atau ortu), atau hp kedua ini bagus banget untuk menyimpan data data kita",Positive,2024-09-22T10:45:46Z,0,Galaxy A06,Samsung,Entry-Level,24-Nov
@AremaNita-d8i,"denger penjelasannya, jadi pengen beli 😭 ini cuma ada 2 varian RAM kah?",Positive,2024-09-21T07:40:16Z,0,Galaxy A06,Samsung,Entry-Level,24-Nov
@DariKampung-px8wi,Samsung 👍 samsung pertama sy D500,Positive,2024-09-18T17:23:26Z,0,Galaxy A06,Samsung,Entry-Level,24-Nov
@Warsita-er7xy,"Yg lain sibuk dg hp baru,aku msh setia dg samsul gaek A6",Positive,2024-09-18T14:16:38Z,0,Galaxy A06,Samsung,Entry-Level,24-Nov
