author,comment,sentiment,timestamp,like_count,tipe_produk,brand,segment,release_date
@alfatur27,"""Kak david saya punya samsung s24 Ultra. Kenapa ketika digoyang"""" ada bunyi"""" gitu di sekitar kamee😢😭 mohon dijawab 🙏🙏""",Neutral,2024-10-02T14:02:07Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
@Nggelidung,Samsung s24 ke Uzbekistan 👀,Neutral,2024-10-02T13:33:57Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
@qieputriramadhani5001,Kak. Bisa panas gak hpnya,Neutral,2024-10-01T02:30:17Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
@agnesmargareta6762,"plisss guys tolong rekomen mending s24+ atau flip6 karena harganya beti, maunya dipake pure buat bikin konten atau vlog tipis2, tolong mendingan mana yg compact dan worth di kamera, btw hp aku itu ip 12 pro ga mau diganti emang mau beli samsung pure buat kerjaan dan konten gituchhh",Neutral,2024-09-26T05:25:57Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
@RifaAhmad-xj4hc,Bng info harga seken yang terpercaya,Neutral,2024-09-23T21:39:43Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
@sabrinayuridz7690,Galau bangeeett mau pindah dari S21U kemanaaa😭,Neutral,2024-09-17T00:03:41Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
@LiandraArfadhia,S24 ultra sama s23 ultra bagus mana ??,Neutral,2024-09-16T14:33:38Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
@2_ArizalWahyuMaulana,"Bg, coba review samsung g s24 ultra blue archive edition dong 😁",Neutral,2024-09-16T13:51:29Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
@Me-with_you-e6u,Panas gak kak buat buka sopi dll trs edit konten jg panas gak?,Neutral,2024-09-16T05:09:09Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
@Zurianingsih,Brp harga yah,Neutral,2024-09-08T14:46:03Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
@AlnoAlno-qr2rb,"Ntar kalau harganya turun 1,5 baru gua beli 😂",Neutral,2024-09-08T06:59:42Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
@diamondlee1025,Untuk zoom bagus mana ini sama yg 23 ultra??,Neutral,2024-09-06T13:28:10Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
@RonyBoss-k3m,Masih stay di s22 U😢,Neutral,2024-09-03T10:12:23Z,1,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
@ekawandayuliana3701,Ini bisa ga yg kameranya kepake depan belakang barengan?,Neutral,2024-09-02T07:14:57Z,2,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
@gilangakbarmauludnugraha8830,"Bisa 7 Tahun nya kurang satu lg bang,, ""dari Harga 21jt, jd Harga 4jt"".. 😂😂😂",Neutral,2024-08-27T14:41:48Z,1,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
@oryzprastyasanjasmawar7046,Yuk beli 2025 yuk nunggu 15jt 😅😅,Neutral,2024-08-27T04:06:32Z,2,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
@arinyrgl3213,Ke sini sebab mau beli,Neutral,2024-08-26T09:14:57Z,2,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
@Alamsemesta2027,nunggu harga turun jadi separo harga baru membelinya...,Neutral,2024-08-25T11:12:36Z,1,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
@Ardhan-zw7fk,"""S24 Ultra ini nyaris sempurna, namun ada 1 kekurangan yang ga bisa ditolerir.. Yaitu masih mikir-mikir buat beli karena harganya pricy""",Neutral,2024-08-24T06:43:03Z,1,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
@A31k93sea,"Ini gimana cara agar hasil photo 50 atau 200 mp tidak berubah otomatis ya? Kadang hasil aslinya udah bagus, tba2 ada auto update brightness nya. Jadi jelek.. gedek banget",Neutral,2024-08-23T13:42:41Z,1,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
@taufiqsatriawandisonsapan4633,Beli seken nya dimana dah😂,Neutral,2024-08-22T07:30:20Z,1,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
@NirbitaSasikirana,lebih bagus ip 15 atau samsung galayx s24 ini? pengen beli salah satunya,Neutral,2024-08-19T11:42:00Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
@aristiaas6228,Mending IP 15 atau samsung ini ya?,Neutral,2024-08-15T06:54:30Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
@mayratna4264,Ip 15 pm atau S24 ultra ni,Neutral,2024-08-10T22:28:01Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
@nurasuyanto189,Dahlah gw udah bersyukur banget Punya S23 sekarang muncul S24 hadehh mau up tapi masih banyak tanggungan,Neutral,2024-08-06T21:36:42Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
@Onnio_o,Rekomendasi charger nya pake brp watt terus pke merk apa ya ka ? Beli merk samsung sebulan udh rusak cargernya,Neutral,2024-08-03T12:48:06Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
@LuckyKhoiroh,Bagusan mna kamera s24 ap iphone 15 ap sama aja,Neutral,2024-08-02T13:11:40Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
@samsudinganteng8997,Bimbang bngt ini mw beli s24 ultra ap 15 pro 🥹,Neutral,2024-07-30T16:10:45Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
@xue4303,Bagusnya Samsung s24 ultra atau Vivo x100 pro ya 😊,Neutral,2024-07-29T11:28:26Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
@rian8037,"""Dulu pernh pakai note 8 pro Pakai setahun Agak lemot hp nya Jadi agak Galau beli samsung s24 ultra Kira2 pemakaian setahun Performa hp bakal stabil tidak Mohon di jawab para suhu samsung""",Neutral,2024-07-28T15:02:36Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
@diniprasetyawati1452,HP samsung yg bagus tu seri apa ya bang? Selain yg seri s. Seri a bagus ga ya?,Neutral,2024-07-27T13:47:22Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
@rainereurojav,sorry mau nanya samsung S24 series ada recovery mode nya ga ya? kalo misal amit2 hpnya di ambil orang takutnya bisa di reset pake recovery mode ga aman dong kalo gitu??,Neutral,2024-07-25T17:58:02Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
@muhammadrofik-w2z,udah beli seken cm 18 jt,Neutral,2024-07-21T19:31:36Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
@anak_perantauan4836,Saya suka sih Samsung dari dulu☺️,Positive,2024-11-15T02:09:51Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
@Trias1,"Beli S24U ini apa nunggu yg S25 aja?😅... Lagi pengen ganti tp masih banyak galau nya, lumayan menguras isi rekening nih.. masih 20jt an",Positive,2024-11-12T13:06:26Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
@gibranfaqih6123,SAYA SUKA LAYAR DATAR. TERIMA KASIH SAMSUNG.,Positive,2024-11-11T21:48:26Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
@Sonic46,"""Info harga? Mau beli soalnya dana 30jt abis jual motor😂""",Positive,2024-11-06T18:09:14Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
@nunuonly2m,Alhamdulillah sekarang nonton nya dah pake s24 ultra😊,Positive,2024-10-17T18:10:20Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
@inaa4580,semoga tahun ini kebeli 😇,Positive,2024-10-17T08:17:22Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
@alfaruqind5221,Hari ini baru bisa kebeli dapat di 22jt ram 12/512 senang banget😊,Positive,2024-10-16T11:41:42Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
@yoongi-j7i,"sy baru move on dari iphone dan beralih ke s24 ultra,and there is avaliable for indonesia translate",Positive,2024-10-14T08:26:25Z,1,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
@vyoxic,"Menurut saya, display Galaxy S24 Ultra memang lebih baik dengan desain layar datar, emg sih kalau lengkung terasa premium, tapi screen protectornya lebih mudah dicari dan tidak perlu menggunakan gel sinar UV atau antigores berbahan hidrogel seperti pada layar melengkung.",Positive,2024-10-13T05:23:35Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
@edisudirman475,"Bang kamera video nya bisa ngikutin kemana pun abang bergerak. Letakkan hapenya dimeja, lalu abang bergerak didepan kamera nya( back camera) maka kameranya ngikutin abang .ga stati(diam) kek iphone.. itulah Ai nya",Positive,2024-10-07T12:15:25Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
@adipratamaofficial6285,"""Alhamdulillah akhirnya pengen beli hahaha""",Positive,2024-10-03T22:58:13Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
@agussatibi2536,Ganteng bngt ni hp😭 pengennn,Positive,2024-10-03T19:47:16Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
@BrokerMudaTV,S24 ultra memang mantap banget sy uda pakai kerja josss banget ❤,Positive,2024-09-25T09:36:17Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
@bamsvagenza,"Jika aku punya zoom 100x , tetanggaku tidak akan lolos dari pandanganku 😂",Positive,2024-09-23T14:21:17Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
@dwiputra1943,Baru nonton yang punya keinginan samsung s24ultra semoga tersegerakan amiin,Positive,2024-09-23T08:19:42Z,3,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
@agustideky433,Alhamdulillah bisa nonton ini pakek S24 Ultra,Positive,2024-09-21T16:04:59Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
@TRG_2022,"""Nonton Pakai smsg Note 8 yg di beli 2017,.. Alhmdllh.. Semoga bs kebeli ini 😅""",Positive,2024-09-13T14:15:38Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
@hanzomember5788,Alhamdulillah saya bersyukur banget sudah dapat beli samsung ultra s24,Positive,2024-09-07T07:40:47Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
@HappyFan-h4n,IP 15 pro max pun kalah😂,Positive,2024-09-01T15:27:17Z,1,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
@MasBotak-xo2ep,semoga tahun depan bisa kebeli hp ini😢,Positive,2024-08-31T20:37:47Z,2,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
@DinoSakana,"Hpku dulu S7 note FE, skrg udh s24 ultra. ❤",Positive,2024-08-24T23:05:55Z,1,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
@zp_2186,Doain november insya allah beli ini 🤩,Positive,2024-08-19T10:00:26Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
@sucihandayani6774,Nonton ini pake s24 ultra 😍,Positive,2024-08-17T04:35:17Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
@vinicikowyukira,Wah Mantapp nih 👍🏻,Positive,2024-08-16T09:47:23Z,1,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
@khurabo,Mantap Samsung,Positive,2024-08-15T06:33:22Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
@soejamedia9806,"Pemakaian pribadi iphone 15promax & samsung ultra s24 ultra, jauuhh lebih nyaman samsung sh mmg, jujur nih 😅",Positive,2024-08-09T12:00:01Z,3,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
@rifaldyaristya5934,Pengen s24 ultra,Positive,2024-08-06T11:21:43Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
@novianasanjaya6308,Alhamdulillah sudah kubeli😅,Positive,2024-08-04T11:08:13Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
@Yayanhandrio,Wah Mantap Sekali Hape Samsung nya,Positive,2024-07-29T15:56:08Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
@romanreings6102,Bismillah semoga bisa kebeli 🔥,Positive,2024-07-29T07:42:11Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
@abisuganden8968,Alhadmulillh bru beli S24ultra😃😃,Positive,2024-07-28T10:12:49Z,0,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
@adhefrasticamomazarine6256,Alhamdulillah sudah kesampaian punya S24 ultra..tahan mninggalkan yg trend hp apel.. mdh2an ga slah pilih.,Positive,2024-07-28T07:06:07Z,3,Galaxy S24 Ultra,Samsung,Flagship,18-Jan-24
